trip_id,segment_id,ts,seq,lat,lng,speed_mps,accel_mps2,jerk_mps3,odometer_m
1757737014_000037__847576468,1757737014_000037,1757769761,12,40.6285288,-73.9220933,12.233,3.588,5.028,141.96
1757737014_000037__847576468,1757737014_000037,1757769762,13,40.6286352,-73.922102,8.604,-3.629,-7.218,153.81
1757737014_000037__847576468,1757737014_000037,1757769763,14,40.6287432,-73.9221131,12.879,4.276,7.905,165.86
1757737014_000037__847576468,1757737014_000037,1757769764,15,40.6288512,-73.9221243,9.48,-3.4,-7.675,177.9
1757737014_000037__847576468,1757737014_000037,1757769765,16,40.6289592,-73.9221354,8.084,-1.396,2.004,189.95
1757737014_000037__847576468,1757737014_000037,1757769766,17,40.6290672,-73.9221466,8.378,0.294,1.689,201.99
1757737014_000037__847576468,1757737014_000037,1757769767,18,40.6291751,-73.9221578,8.796,0.418,0.124,214.03
1757737014_000037__847576468,1757737014_000037,1757769768,19,40.6292831,-73.922169,3.126,-5.669,-6.087,226.08
1757737014_000037__847576468,1757737014_000037,1757769769,20,40.6293911,-73.9221802,9.251,6.125,11.794,238.12
1757737014_000037__847576468,1757737014_000037,1757769770,21,40.6294258,-73.9220763,7.57,-1.681,-7.806,247.7
1757737014_000037__847576468,1757737014_000037,1757769771,22,40.6294362,-73.9219343,12.299,4.73,6.411,259.74
1757737014_000037__847576468,1757737014_000037,1757769772,23,40.6294393,-73.9218,9.814,-2.486,-7.216,271.08
1757737014_000037__847576468,1757737014_000037,1757769773,24,40.6293317,-73.9217845,8.019,-1.795,0.691,283.12
1757737014_000037__847576468,1757737014_000037,1757769774,25,40.629224,-73.921769,10.561,2.542,4.337,295.16
1757737581_000074__724420995,1757737581_000074,1757769790,0,40.772768,-73.928209,16.549,0.0,0.0,0.0
1757737581_000074__724420995,1757737581_000074,1757769791,1,40.7728746,-73.9282062,13.106,-3.442,-3.442,11.86
1757737581_000074__724420995,1757737581_000074,1757769792,2,40.7729806,-73.9282157,13.362,0.256,3.698,23.67
1757737581_000074__724420995,1757737581_000074,1757769793,3,40.7730807,-73.9282179,11.201,-2.161,-2.417,34.8
1757737581_000074__724420995,1757737581_000074,1757769794,4,40.7730912,-73.9281203,17.541,6.34,8.501,43.1
1757737581_000074__724420995,1757737581_000074,1757769795,5,40.7730461,-73.9279928,14.932,-2.609,-8.949,54.95
1757737581_000074__724420995,1757737581_000074,1757769796,6,40.773001,-73.9278652,13.386,-1.546,1.063,66.81
1757737581_000074__724420995,1757737581_000074,1757769797,7,40.7729559,-73.9277376,13.985,0.599,2.145,78.66
1757737581_000074__724420995,1757737581_000074,1757769798,8,40.7729108,-73.9276101,14.654,0.669,0.07,90.52
1757737581_000074__724420995,1757737581_000074,1757769799,9,40.7728657,-73.9274825,10.339,-4.316,-4.985,102.37
1757737581_000074__724420995,1757737581_000074,1757769800,10,40.7729625,-73.9274651,13.123,2.784,7.099,113.24
1757737581_000074__724420995,1757737581_000074,1757769801,11,40.7730666,-73.9274352,13.665,0.542,-2.242,125.09
1757737581_000074__724420995,1757737581_000074,1757769802,12,40.7731692,-73.9273972,14.315,0.65,0.109,136.93
1757737581_000074__724420995,1757737581_000074,1757769803,13,40.7732672,-73.927342,14.772,0.456,-0.194,148.79
1757737581_000074__724420995,1757737581_000074,1757769804,14,40.7733659,-73.9272888,13.083,-1.688,-2.145,160.64
1757737581_000074__724420995,1757737581_000074,1757769805,15,40.7734651,-73.9272372,14.473,1.389,3.078,172.49
1757737581_000074__724420995,1757737581_000074,1757769806,16,40.7735643,-73.9271857,15.156,0.683,-0.706,184.35
1757737581_000074__724420995,1757737581_000074,1757769807,17,40.7736636,-73.9271341,14.781,-0.375,-1.058,196.21
1757737581_000074__724420995,1757737581_000074,1757769808,18,40.7737628,-73.9270826,10.988,-3.793,-3.418,208.06
1757737581_000074__724420995,1757737581_000074,1757769809,19,40.773862,-73.9270311,13.312,2.324,6.116,219.92
1757737581_000074__724420995,1757737581_000074,1757769810,20,40.7739612,-73.9269795,15.128,1.816,-0.507,231.77
1757737581_000074__724420995,1757737581_000074,1757769811,21,40.774061,-73.92693,11.727,-3.401,-5.217,243.62
1757737581_000066__509821494,1757737581_000066,1757769831,0,40.869919,-73.878913,6.138,0.0,0.0,0.0
1757737581_000066__509821494,1757737581_000066,1757769832,1,40.8699813,-73.8787972,7.303,1.165,1.165,11.95
1757737581_000066__509821494,1757737581_000066,1757769833,2,40.8700435,-73.8786813,9.31,2.007,0.842,23.9
1757737581_000066__509821494,1757737581_000066,1757769834,3,40.8701058,-73.8785655,8.193,-1.117,-3.123,35.85
1757737581_000066__509821494,1757737581_000066,1757769835,4,40.870168,-73.8784497,7.988,-0.205,0.912,47.8
1757737581_000066__509821494,1757737581_000066,1757769836,5,40.8702317,-73.8783352,8.075,0.087,0.292,59.75
1757737581_000066__509821494,1757737581_000066,1757769837,6,40.8702939,-73.8782193,6.993,-1.082,-1.168,71.7
1757737581_000066__509821494,1757737581_000066,1757769838,7,40.8703561,-73.8781034,7.607,0.613,1.695,83.65
1757737581_000066__509821494,1757737581_000066,1757769839,8,40.8704184,-73.8779875,8.983,1.377,0.763,95.6
1757737581_000066__509821494,1757737581_000066,1757769840,9,40.8704805,-73.8778716,6.947,-2.036,-3.413,107.55
1757737581_000066__509821494,1757737581_000066,1757769841,10,40.8705427,-73.8777557,7.668,0.721,2.757,119.5
1757737581_000066__509821494,1757737581_000066,1757769842,11,40.8706048,-73.8776397,7.057,-0.611,-1.332,131.45
1757737581_000066__509821494,1757737581_000066,1757769843,12,40.8706671,-73.877524,7.385,0.328,0.939,143.4
1757737581_000066__509821494,1757737581_000066,1757769844,13,40.8707296,-73.8774083,9.642,2.258,1.93,155.35
1757737581_000066__509821494,1757737581_000066,1757769845,14,40.8707917,-73.8772923,8.088,-1.554,-3.812,167.3
1757737581_000066__509821494,1757737581_000066,1757769846,15,40.870854,-73.8771765,8.169,0.081,1.635,179.25
1757737581_000066__509821494,1757737581_000066,1757769847,16,40.8709171,-73.8770615,9.299,1.13,1.049,191.2
1757737581_000066__509821494,1757737581_000066,1757769848,17,40.8709814,-73.8769477,7.963,-1.336,-2.466,203.14
1757737581_000066__509821494,1757737581_000066,1757769849,18,40.8710554,-73.8768447,5.894,-2.07,-0.734,215.09
1757737581_000066__509821494,1757737581_000066,1757769850,19,40.8711357,-73.8768531,6.813,0.92,2.989,224.05
1757737581_000066__509821494,1757737581_000066,1757769851,20,40.8712227,-73.8769366,7.407,0.594,-0.325,235.99
1757737581_000066__509821494,1757737581_000066,1757769852,21,40.8713103,-73.8770188,9.375,1.967,1.373,247.94
1757737581_000066__509821494,1757737581_000066,1757769853,22,40.871398,-73.877101,8.427,-0.948,-2.915,259.89
1757737581_000016__761139947,1757737581_000016,1757769865,0,40.734652,-73.912295,8.598,0.0,0.0,0.0
1757737581_000016__761139947,1757737581_000016,1757769866,1,40.7345462,-73.9123205,6.399,-2.199,-2.199,11.96
1757737581_000016__761139947,1757737581_000016,1757769867,2,40.7344404,-73.912346,9.816,3.417,5.616,23.92
1757737581_000016__761139947,1757737581_000016,1757769868,3,40.7343346,-73.9123714,8.216,-1.601,-5.018,35.88
1757737581_000016__761139947,1757737581_000016,1757769869,4,40.7342287,-73.9123969,8.131,-0.085,1.516,47.84
1757737581_000016__761139947,1757737581_000016,1757769870,5,40.7341229,-73.9124224,7.964,-0.167,-0.082,59.8
1757737581_000016__761139947,1757737581_000016,1757769871,6,40.7340171,-73.9124479,9.077,1.112,1.279,71.76
1757737581_000016__761139947,1757737581_000016,1757769872,7,40.7339113,-73.9124734,9.684,0.608,-0.505,83.72
1757737581_000016__761139947,1757737581_000016,1757769873,8,40.7338055,-73.9124989,7.734,-1.95,-2.558,95.68
1757737581_000016__761139947,1757737581_000016,1757769874,9,40.7336997,-73.9125243,8.897,1.163,3.113,107.64
1757737581_000016__761139947,1757737581_000016,1757769875,10,40.7335939,-73.9125498,9.634,0.737,-0.426,119.6
1757737581_000016__761139947,1757737581_000016,1757769876,11,40.7334881,-73.9125753,8.81,-0.824,-1.562,131.56
1757737581_000016__761139947,1757737581_000016,1757769877,12,40.7333822,-73.9126008,11.493,2.683,3.508,143.52
1757737581_000016__761139947,1757737581_000016,1757769878,13,40.7332764,-73.9126263,7.296,-4.197,-6.88,155.48
1757737581_000016__761139947,1757737581_000016,1757769879,14,40.7331857,-73.9126348,7.857,0.561,4.758,165.6
1757737581_000016__761139947,1757737581_000016,1757769880,15,40.7331529,-73.9124997,8.561,0.704,0.143,177.56
1757737581_000016__761139947,1757737581_000016,1757769881,16,40.7331199,-73.9123645,10.657,2.096,1.392,189.52
1757737581_000016__761139947,1757737581_000016,1757769882,17,40.7330863,-73.9122297,8.672,-1.986,-4.082,201.48
1757737581_000016__761139947,1757737581_000016,1757769883,18,40.7330527,-73.9120949,7.811,-0.861,1.125,213.44
1757737581_000016__761139947,1757737581_000016,1757769884,19,40.7330139,-73.911963,8.015,0.205,1.066,225.36
1757737581_000016__761139947,1757737581_000016,1757769885,20,40.7329561,-73.9118436,8.914,0.898,0.694,237.29
1757737581_000016__761139947,1757737581_000016,1757769886,21,40.7328789,-73.9117453,10.196,1.282,0.383,249.22
1757737581_000016__761139947,1757737581_000016,1757769887,22,40.7328448,-73.9116733,7.263,-2.933,-4.214,256.38
1757737581_000016__761139947,1757737581_000016,1757769888,23,40.7329484,-73.9116355,7.788,0.525,3.458,268.34
1757737581_000016__761139947,1757737581_000016,1757769889,24,40.7330518,-73.911596,7.433,-0.355,-0.88,280.3
1757737581_000016__761139947,1757737581_000016,1757769890,25,40.7331551,-73.9115565,9.18,1.747,2.102,292.26
1757737581_000016__761139947,1757737581_000016,1757769891,26,40.7332584,-73.911517,7.333,-1.847,-3.594,304.22
1757737581_000016__761139947,1757737581_000016,1757769892,27,40.7333617,-73.9114775,7.494,0.161,2.008,316.18
1757737581_000016__761139947,1757737581_000016,1757769893,28,40.733465,-73.911438,8.188,0.694,0.533,328.14
1757737014_000004__2142534394,1757737014_000004,1757769943,0,40.81461,-74.02367,15.334,0.0,0.0,0.0
1757737014_000004__2142534394,1757737014_000004,1757769944,1,40.8145152,-74.0237418,14.892,-0.442,-0.442,12.16
1757737014_000004__2142534394,1757737014_000004,1757769945,2,40.8144203,-74.0238137,14.617,-0.275,0.167,24.31
1757737014_000004__2142534394,1757737014_000004,1757769946,3,40.8143255,-74.0238855,14.203,-0.414,-0.139,36.47
1757737014_000004__2142534394,1757737014_000004,1757769947,4,40.8142306,-74.0239573,16.176,1.973,2.387,48.62
1757737014_000004__2142534394,1757737014_000004,1757769948,5,40.8141358,-74.0240291,12.798,-3.378,-5.351,60.78
1757737014_000004__2142534394,1757737014_000004,1757769949,6,40.8140406,-74.0241001,12.144,-0.653,2.725,72.93
1757737014_000004__2142534394,1757737014_000004,1757769950,7,40.8139415,-74.024161,15.358,3.214,3.867,85.08
1757737014_000004__2142534394,1757737014_000004,1757769951,8,40.8138421,-74.024221,16.149,0.791,-2.423,97.24
1757737014_000004__2142534394,1757737014_000004,1757769952,9,40.8137426,-74.024281,12.669,-3.48,-4.271,109.39
1757737014_000004__2142534394,1757737014_000004,1757769953,10,40.8136432,-74.024341,15.341,2.672,6.152,121.55
1757737014_000004__2142534394,1757737014_000004,1757769954,11,40.8135438,-74.024401,14.962,-0.379,-3.05,133.7
1757737014_000004__2142534394,1757737014_000004,1757769955,12,40.8134443,-74.024461,16.661,1.699,2.077,145.86
1757737014_000004__2142534394,1757737014_000004,1757769956,13,40.8133449,-74.024521,17.752,1.091,-0.608,158.02
1757737014_000004__2142534394,1757737014_000004,1757769957,14,40.8132454,-74.024581,13.884,-3.868,-4.958,170.17
1757737014_000004__2142534394,1757737014_000004,1757769958,15,40.8131694,-74.0245503,14.192,0.308,4.176,179.01
1757737014_000004__2142534394,1757737014_000004,1757769959,16,40.8131184,-74.0244226,15.007,0.815,0.507,191.17
1757737014_000004__2142534394,1757737014_000004,1757769960,17,40.8130674,-74.0242948,17.388,2.381,1.566,203.32
1757737014_000004__2142534394,1757737014_000004,1757769961,18,40.8130164,-74.0241671,16.017,-1.371,-3.752,215.48
1757737014_000004__2142534394,1757737014_000004,1757769962,19,40.8129654,-74.0240393,15.831,-0.186,1.186,227.63
1757737014_000004__2142534394,1757737014_000004,1757769963,20,40.8129144,-74.0239116,14.576,-1.255,-1.069,239.79
1757737014_000004__2142534394,1757737014_000004,1757769964,21,40.8128478,-74.0238152,15.89,1.314,2.568,250.77
1757737014_000004__2142534394,1757737014_000004,1757769965,22,40.8127613,-74.0237572,19.515,3.625,2.311,261.56
1757737014_000004__2142534394,1757737014_000004,1757769966,23,40.8127004,-74.0236373,14.833,-4.683,-8.307,273.71
1757737014_000004__2142534394,1757737014_000004,1757769967,24,40.8126392,-74.0235176,15.278,0.446,5.128,285.87
1757737014_000004__2142534394,1757737014_000004,1757769968,25,40.812578,-74.0233979,13.946,-1.332,-1.778,298.02
1757737014_000004__2142534394,1757737014_000004,1757769969,26,40.8125168,-74.0232783,13.979,0.032,1.365,310.18
1757737014_000004__2142534394,1757737014_000004,1757769970,27,40.8124556,-74.0231586,17.413,3.434,3.402,322.33
1757737014_000004__2142534394,1757737014_000004,1757769971,28,40.8123949,-74.0230386,14.284,-3.129,-6.563,334.48
1757737014_000004__2142534394,1757737014_000004,1757769972,29,40.8123505,-74.0229066,12.803,-1.481,1.648,346.64
1757737014_000004__2142534394,1757737014_000004,1757769973,30,40.8123061,-74.0227746,14.492,1.69,3.171,358.79
1757737014_000004__2142534394,1757737014_000004,1757769974,31,40.8123013,-74.022662,15.877,1.384,-0.306,368.28
1757737014_000004__2142534394,1757737014_000004,1757769975,32,40.8124001,-74.0226002,17.962,2.086,0.701,380.44
1757737014_000004__2142534394,1757737014_000004,1757769976,33,40.8124734,-74.0226787,18.074,0.111,-1.974,390.93
1757737014_000004__2142534394,1757737014_000004,1757769977,34,40.8125727,-74.0226182,22.96,4.887,4.775,403.09
1757737014_000004__2142534394,1757737014_000004,1757769978,35,40.8126719,-74.0225577,15.587,-7.373,-12.26,415.24
1757737014_000004__2142534394,1757737014_000004,1757769979,36,40.8127624,-74.0224927,14.78,-0.807,6.566,426.7
1757737014_000004__2142534394,1757737014_000004,1757769980,37,40.812721,-74.022359,15.296,0.516,1.323,438.85
1757737581_000135__1740158472,1757737581_000135,1757770032,0,40.87945,-73.898206,11.658,0.0,0.0,0.0
1757737581_000135__1740158472,1757737581_000135,1757770033,1,40.8795443,-73.8981347,11.328,-0.33,-0.33,12.08
1757737581_000135__1740158472,1757737581_000135,1757770034,2,40.8796387,-73.8980633,13.23,1.901,2.232,24.17
1757737581_000135__1740158472,1757737581_000135,1757770035,3,40.8797324,-73.8979907,12.786,-0.444,-2.345,36.25
1757737581_000135__1740158472,1757737581_000135,1757770036,4,40.8798288,-73.8979247,14.768,1.982,2.426,48.31
1757737581_000135__1740158472,1757737581_000135,1757770037,5,40.8799272,-73.8978638,14.491,-0.277,-2.259,60.4
1757737581_000135__1740158472,1757737581_000135,1757770038,6,40.8800284,-73.8978116,12.706,-1.785,-1.509,72.47
1757737581_000135__1740158472,1757737581_000135,1757770039,7,40.8801301,-73.8977611,12.524,-0.181,1.604,84.56
1757737581_000135__1740158472,1757737581_000135,1757770040,8,40.8802318,-73.8977105,11.067,-1.457,-1.276,96.64
1757737581_000135__1740158472,1757737581_000135,1757770041,9,40.8803336,-73.89766,14.857,3.79,5.248,108.72
1757737581_000135__1740158472,1757737581_000135,1757770042,10,40.8804353,-73.8976095,12.088,-2.769,-6.56,120.8
1757737581_000135__1740158472,1757737581_000135,1757770043,11,40.880537,-73.897559,11.367,-0.721,2.048,132.89
1757737581_000135__1740158472,1757737581_000135,1757770044,12,40.8806426,-73.8975263,12.342,0.975,1.697,144.95
1757737581_000135__1740158472,1757737581_000135,1757770045,13,40.8807504,-73.8975079,11.54,-0.802,-1.778,157.03
1757737581_000135__1740158472,1757737581_000135,1757770046,14,40.8808586,-73.8974947,12.773,1.234,2.036,169.11
1757737581_000135__1740158472,1757737581_000135,1757770047,15,40.8809669,-73.8974835,10.272,-2.501,-3.735,181.19
1757737581_000135__1740158472,1757737581_000135,1757770048,16,40.8810751,-73.8974713,11.834,1.562,4.064,193.27
1757737581_000135__1740158472,1757737581_000135,1757770049,17,40.8811796,-73.8974361,10.204,-1.63,-3.192,205.26
1757737581_000135__1740158472,1757737581_000135,1757770050,18,40.8812654,-73.8973504,12.711,2.507,4.137,217.21
1757737581_000135__1740158472,1757737581_000135,1757770051,19,40.8813132,-73.8972225,11.534,-1.177,-3.684,229.2
1757737581_000135__1740158472,1757737581_000135,1757770052,20,40.8813097,-73.8970797,10.95,-0.584,0.594,241.22
1757737581_000135__1740158472,1757737581_000135,1757770053,21,40.8812908,-73.8969382,11.064,0.113,0.697,253.3
1757737581_000135__1740158472,1757737581_000135,1757770054,22,40.8812763,-73.8967958,12.98,1.917,1.803,265.38
1757737581_000135__1740158472,1757737581_000135,1757770055,23,40.881263,-73.8966532,14.786,1.806,-0.111,277.46
1757737581_000135__1740158472,1757737581_000135,1757770056,24,40.8812048,-73.8965842,12.155,-2.632,-4.438,286.15
1757737581_000135__1740158472,1757737581_000135,1757770057,25,40.8810966,-73.8965972,10.025,-2.13,0.502,298.23
1757737581_000135__1740158472,1757737581_000135,1757770058,26,40.8809884,-73.8966102,13.612,3.587,5.717,310.32
1757737581_000135__1740158472,1757737581_000135,1757770059,27,40.8808802,-73.8966234,11.264,-2.348,-5.936,322.4
1757737581_000135__1740158472,1757737581_000135,1757770060,28,40.880772,-73.896637,12.181,0.917,3.265,334.48
1757737581_000080__995317058,1757737581_000080,1757770080,0,40.647138,-74.021948,7.45,0.0,0.0,0.0
1757737581_000080__995317058,1757737581_000080,1757770081,1,40.6472316,-74.02191,7.86,0.41,0.41,10.89
1757737581_000080__995317058,1757737581_000080,1757770082,2,40.6473172,-74.0218278,8.265,0.405,-0.005,22.67
1757737581_000080__995317058,1757737581_000080,1757770083,3,40.6474016,-74.0217434,8.311,0.047,-0.358,34.45
1757737581_000080__995317058,1757737581_000080,1757770084,4,40.6474735,-74.0217836,7.112,-1.2,-1.246,43.13
1757737581_000080__995317058,1757737581_000080,1757770085,5,40.6475385,-74.0218939,8.546,1.435,2.634,54.91
1757737581_000080__995317058,1757737581_000080,1757770086,6,40.6476034,-74.0220042,8.425,-0.122,-1.556,66.69
1757737581_000080__995317058,1757737581_000080,1757770087,7,40.6476788,-74.0220011,7.778,-0.647,-0.525,75.08
1757737581_000080__995317058,1757737581_000080,1757770088,8,40.6477619,-74.0219145,8.546,0.768,1.415,86.86
1757737581_000080__995317058,1757737581_000080,1757770089,9,40.647845,-74.0218279,8.704,0.158,-0.61,98.64
1757737581_000080__995317058,1757737581_000080,1757770090,10,40.6479281,-74.0217413,8.828,0.123,-0.035,110.42
1757737581_000080__995317058,1757737581_000080,1757770091,11,40.6480111,-74.0216547,7.016,-1.811,-1.935,122.2
